21.6069261842406,335.618802378644
278.07326507397,301.299027939602
625.078172032574,895.339338027324
238.293328181945,519.4003957144
184.599143250132,260.538514913627
776.331074274097,940.899255218063
842.106191253596,807.739038243296
656.13369783452,101.007529425286
222.511523350638,985.904359189209
581.161332525562,115.856938680589
958.260693482272,523.868309987042
323.733592524614,103.246002209405
130.395945533354,86.1406710397169
740.226350757378,557.546142858612
928.533626713775,918.308468412862
367.326652104583,61.1852930062883
121.41885002711,879.51342871221
158.734264473487,491.496123054227
867.480419103559,341.412513730621
486.686484379668,823.201512429952
200.432828301792,946.715909357125
253.041312565035,649.524109825805
703.166574175468,977.811811186212
766.930287416905,505.763468386476
485.457130573682,904.559266900661
923.891114043159,544.572851384593
621.760453964666,819.28922533951
224.506211168768,871.97993383742
821.178409563202,821.187937586107
169.686621453611,780.659827580594
920.881640236877,883.217750839356
775.751927868853,31.5705482350678
920.104258322041,982.129962924581
225.20239311413,878.288812987608
437.261653414002,647.77564087019
654.526266879834,706.508196336295
998.345098322051,948.744631138498
51.2894498004449,432.093590594561
287.145958845566,911.1983135847
159.763026482938,983.159902467651
920.488070271723,440.978005777931
111.053500315261,249.757422949717
72.5262671526524,629.49608118804
644.663974291904,598.409080863771
465.244648341496,10.0671538001003
401.403092301653,536.426751692837
810.306528643524,519.345161843009
61.0460805583591,922.046666107486
66.6532067830242,175.647352956131
950.09711719366,596.963170923478
577.236396086186,6.01818091650486
992.231786854586,808.983699060494
188.539793157487,586.056347739664
951.188179479174,283.112752080675
645.563319409643,230.885555922564
418.880182787496,96.7781284995486
117.670712404242,531.814942223555
272.984610958984,137.635945889057
55.0207143295404,767.289361358784
22.5497983270965,46.3733483466934
609.99851370973,12.3655517308451
935.264183454061,824.811105316504
719.58494871406,834.689688591481
47.7200582552345,174.481506686699
861.725195161037,788.218947458107
50.2982231171117,307.328891273824
813.004741142414,931.520651547854
307.913614453171,880.768971885938
876.881803112507,204.903389456241
521.773625435218,539.348721136662
478.501662928939,730.186075270412
451.812240160627,800.588864811663
339.566881589334,849.963859781748
394.702717329461,470.805828199466
389.63662327793,864.384007652976
592.216550863538,634.245687423036
93.3108079913247,220.794495084062
392.721868243753,140.137668361021
895.624928398143,144.91198856421
500.57403954783,774.092270350345
913.200317272134,501.089934346604
160.404072264592,330.875831586257
293.251152761603,830.670784524883
836.462921737697,730.26877702101
786.409823082295,35.0142985338905
922.552355721272,797.336595142891
211.842774986797,757.103783831731
356.172980759616,693.256430437911
692.218902274755,499.86697325381
931.174212828642,194.767247734683
432.67771567113,664.797633093225
609.87077886812,163.755363382513
687.77501130397,388.805825281592
794.831382317763,153.095481689162
866.556994654721,52.7224016265769
445.044867805112,692.328535548222
719.383508827249,68.3499851204221
775.439177601463,571.015367171912
468.585475143094,949.732159879178
621.151300564688,108.830278555131
687.314308589778,566.35955674515
165.936957961106,132.095597774191
270.036943405887,111.254322144925
504.176648657827,803.367223375981
206.002183855481,895.541763482959
452.478204506111,290.1045773997
804.244294885931,565.565076480519
672.767023867145,19.8292212528771
264.570013987711,304.863166702795
17.4995246497387,909.104797698178
624.463119987196,593.555137866834
672.992907650332,581.54221160114
400.913188793987,867.18427820397
885.969241947165,834.288965225245
482.348822472641,144.469694468555
480.583149362506,53.0510043747884
909.052393056231,877.524135812333
314.103361273032,419.806969095069
278.389217038406,147.250517764533
861.17975718543,225.565338625934
846.819983463465,307.411484801058
822.454976574895,763.261743925448
587.869789576787,313.557905496951
984.236254583105,20.3488752255049
250.591288457801,830.046128581616
749.631782272131,991.774844329594
308.427573007275,979.274107788089
21.1563795641375,605.359668647463
274.317737921738,579.03034373404
991.446262909802,359.505111070309
378.80023196147,872.264194425777
992.056490120614,823.940435673331
261.792589605064,275.804482995525
650.291961994986,474.999622795844
716.976464407453,66.8548526372961
717.239351286249,11.296005267672
736.409651619254,839.932867211573
110.25923695167,97.0814880820505
135.277796362177,504.464968319737
